,Dates,6/30/1995,9/30/1995,12/31/1995,3/31/1996,6/30/1996,9/30/1996,12/31/1996,3/31/1997,6/30/1997,9/30/1997,12/31/1997,3/31/1998,6/30/1998,9/30/1998,12/31/1998,3/31/1999,6/30/1999,9/30/1999,12/31/1999,3/31/2000,6/30/2000,9/30/2000,12/31/2000,3/31/2001,6/30/2001,9/30/2001,12/31/2001,3/31/2002,6/30/2002,9/30/2002,12/31/2002,3/31/2003,6/30/2003,9/30/2003,12/31/2003,3/31/2004,6/30/2004,9/30/2004,12/31/2004,3/31/2005,6/30/2005,9/30/2005,12/31/2005,3/31/2006,6/30/2006,9/30/2006,12/31/2006,3/31/2007,6/30/2007,9/30/2007,12/31/2007,3/31/2008,6/30/2008,9/30/2008,12/31/2008,3/31/2009,6/30/2009,9/30/2009,12/31/2009,3/31/2010,6/30/2010,9/30/2010,12/31/2010,3/31/2011,6/30/2011,9/30/2011,12/31/2011,3/31/2012,6/30/2012,9/30/2012,12/31/2012,3/31/2013,6/30/2013,9/30/2013,12/31/2013,3/31/2014,6/30/2014,9/30/2014,12/31/2014,3/31/2015,6/30/2015,9/30/2015,12/31/2015,3/31/2016,6/30/2016,9/30/2016,12/31/2016,3/31/2017,6/30/2017,9/30/2017,12/31/2017,3/31/2018,6/30/2018,9/30/2018,12/31/2018,
DG US  EQUITY,TOT_DEBT_TO_TOT_EQY,30.4216,35.6125,53.5249,18.3233,24.9979,17.485,43.6392,8.873,10.3489,10.9346,38.0333,4.2263,20.2414,25.1277,39.9573,0.2082,14.5898,18.0875,21.2129,11.5587,20.4069,24.2714,27.4419,84.6867,100.7804,98.837,77.4543,70.5704,67.235,46.1252,43.5445,26.9043,25.6093,20.6382,19.0224,18.1437,18.7154,17.8679,21.2932,16.1073,15.4626,16.0822,21.8858,16.1987,20.291,30.538,29.5848,15.4683,14.8911,165.972,167.9341,158.3655,153.0411,151.0989,151.2928,146.1003,141.8342,137.1712,144.7081,100.386,96.2366,91.0275,86.1391,81.1011,77.3437,63.5722,59.7676,56.0153,62.7556,60.028,63.8721,55.6077,54.7648,54.8806,55.4491,52.178,64.3056,58.5211,51.7824,47.7251,50.4156,52.8356,58.1386,55.2366,55.5118,56.4901,59.2088,59.4035,54.8624,54.237,54.3352,49.0707,45.9307,43.5608,45.6957,
DLTR US  EQUITY,TOT_DEBT_TO_TOT_EQY,135.1241,178.3555,37.1428,81.3854,88.7335,99.2081,4.2849,33.6434,47.4985,59.3141,25.8478,24.7571,34.9936,48.1666,19.8645,18.5583,17.3584,17.766,30.9534,20.8943,17.7203,19.7304,13.8299,13.3388,11.5421,7.178,9.57,5.9259,7.2803,6.9592,6.363,21.5909,20.6416,21.9034,18.2501,27.6026,26.8997,24.9915,24.2006,25.1709,24.5171,24.8893,23.0277,23.0427,24.1336,23.2004,23.0196,24.4831,24.3361,35.9159,27.1651,25.882,24.6709,23.4716,21.3533,20.8818,20.4136,20.1902,18.7168,20.6883,19.2906,18.8713,18.2659,17.9256,16.7223,18.3496,19.7456,17.9319,17.3539,17.1746,16.2718,15.5946,14.7763,106.3399,65.7555,57.1331,51.1153,47.7572,38.2465,417.987,206.2886,201.4268,166.7022,156.9792,150.3263,140.3372,117.2985,112.2767,98.3055,93.5649,79.0555,68.5197,65.9274,63.4991,75.587,
D US  EQUITY,TOT_DEBT_TO_TOT_EQY,95.6513,96.8742,94.6694,90.5668,94.6377,96.0774,97.0873,156.5049,157.7474,145.2203,140.9258,133.8731,500.1082,126.8877,123.2113,119.9596,123.9211,135.6708,162.1516,200.584,206.0241,201.292,187.4034,170.972,169.0526,150.9606,155.1194,180.4178,188.0067,179.8648,160.2197,161.5219,148.7337,151.686,171.1904,171.0597,159.6788,160.1576,149.3452,159.3321,162.5646,186.7338,174.5917,160.677,153.8157,135.0644,148.5712,145.8821,152.8475,139.2595,169.9412,165.9068,190.5059,161.5557,168.6665,154.6781,155.2765,151.7697,156.5548,149.5667,130.9683,136.8119,143.9612,148.7131,159.9983,162.0237,175.9099,165.7697,169.3202,170.5892,197.4453,190.6571,195.1224,189.7991,191.411,197.2957,208.683,212.5737,217.0695,212.4275,209.9261,205.8451,211.7483,206.8355,191.3798,214.5195,208.4026,210.1973,215.2746,198.5407,192.6897,186.7877,188.7103,187.134,159.5383,
DOV US  EQUITY,TOT_DEBT_TO_TOT_EQY,52.3168,63.8078,55.0278,52.1083,47.186,38.4244,50.0341,46.7275,50.9012,47.8972,41.0163,43.4579,61.0865,54.7752,54.6176,32.4964,34.0844,39.7692,44.4352,64.8942,63.7869,63.4,60.3866,62.5848,55.7855,49.5884,42.6811,54.0587,46.2502,45.6424,44.0139,43.3436,40.3579,41.5283,38.925,37.0492,35.8163,34.5986,35.0253,40.4768,35.7483,57.6407,46.2029,40.0663,38.0397,40.6325,46.4715,50.5092,43.9379,50.3078,52.9792,54.7955,59.2018,57.9763,54.9894,53.216,50.6873,46.0563,45.5696,49.0099,45.8806,42.0509,39.9378,46.9134,45.4713,44.8235,44.3612,43.1318,42.9557,42.1146,56.9218,60.7361,57.3312,54.1647,52.5994,71.4881,67.933,69.4382,81.9028,79.4437,72.5686,75.323,75.5857,81.5682,79.4678,82.5501,95.3008,91.9809,86.7402,81.1363,81.3976,77.7901,114.7497,119.3836,114.2781,
DWDP US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,32.4887,32.4887,32.4887,78.4568,78.4568,34.1331,35.3005,33.4269,33.482,34.2905,35.2583,42.0716,
DPS US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,60.2379,118.9714,108.7688,135.0978,123.0263,110.9589,98.7329,92.8773,83.8014,90.9671,99.4584,85.0346,106.3786,110.6547,115.7358,119.6642,119.6018,118.7364,119.3701,123.0263,124.9665,112.4566,109.3154,113.0435,120.2606,114.9846,107.5328,112.9468,117.8298,115.0309,119.9363,154.9244,138.6775,136.788,156.1296,209.8407,204.1496,218.2367,210.4744,66.6058,181.7377,161.2785,72.063,69.609,
DTE US  EQUITY,TOT_DEBT_TO_TOT_EQY,113.9946,110.7165,111.4819,119.7326,120.194,119.4627,116.8753,116.6057,124.8511,119.4547,114.1123,119.9465,124.5834,125.8403,134.2888,129.9251,131.6627,130.9487,122.3842,127.0549,128.0572,124.5885,120.523,154.7984,172.7459,179.6076,182.0276,196.8142,184.9795,183.0692,196.7824,169.8541,176.7579,175.8179,156.4578,147.0814,150.6745,154.0483,150.0528,147.1982,150.3954,154.9321,148.6777,142.0255,147.4123,144.42,152.0794,148.3959,143.3288,148.143,144.1959,127.4559,133.7806,148.3364,146.522,135.6144,134.504,131.521,132.4889,120.8795,120.7273,119.8535,120.6443,115.7525,116.9988,114.41,115.2985,111.0396,112.7366,105.652,108.9057,105.5818,104.1387,101.3021,103.6334,102.8266,106.5662,107.9404,108.0676,103.7566,108.7063,107.6531,110.6538,107.5758,110.0466,108.2413,124.0341,122.1098,127.3639,127.5043,129.2793,124.7322,127.7767,128.1384,132.8917,
DUK US  EQUITY,TOT_DEBT_TO_TOT_EQY,71.581,69.1972,70.9206,67.8463,68.5254,69.1108,77.6386,68.1423,79.5418,76.0276,79.3908,82.8349,78.0633,76.6651,74.603,69.6981,66.8455,74.7191,79.6583,90.3172,107.6486,94.4304,92.0037,91.8913,80.9415,79.9676,85.654,112.1577,112.8214,130.0301,140.3999,139.1592,135.1518,134.7655,140.8715,137.6571,129.2734,121.424,104.2689,100.4051,100.1527,96.4906,93.2627,93.5934,80.3218,77.8079,74.9731,55.3727,58.0293,55.3826,55.0327,56.0433,61.8334,69.3746,68.2663,72.4675,73.6564,75.5484,77.7438,76.5466,83.6712,82.5816,81.3402,79.8696,82.3716,85.554,91.8434,88.6179,94.9813,96.067,97.9822,99.9829,102.194,99.3937,99.2441,102.0422,103.8624,100.4632,103.9977,106.513,104.3264,106.9078,106.8643,109.6442,111.6076,123.7508,122.7602,127.6065,128.3552,128.027,130.4406,133.8581,131.8217,132.1763,132.1782,
DRE US  EQUITY,TOT_DEBT_TO_TOT_EQY,55.1572,76.1401,84.3001,67.9433,62.5311,60.8714,68.4642,59.9261,71.9899,48.2943,53.6583,58.0453,65.7566,69.4252,60.0723,62.3062,74.8331,63.4459,68.1252,73.0112,75.3733,70.4071,62.6774,59.4262,58.5226,55.325,57.0674,54.5885,54.4356,59.8746,72.0141,75.222,78.0304,76.4018,81.1079,82.8862,88.2703,93.1813,83.3737,87.7149,97.5521,73.2843,98.6828,133.9138,137.6789,147.1001,148.9171,144.5574,149.4472,152.1653,152.3251,139.4555,144.4168,148.7783,147.4837,149.819,110.6884,130.7407,129.859,128.2171,121.2,136.0862,140.7095,134.5573,139.1487,153.9607,137.0524,142.1304,154.1069,157.7173,169.3058,146.2566,144.5136,147.2052,139.7338,143.3111,127.1237,130.3274,153.223,153.5621,105.1309,104.064,103.599,105.9855,95.736,85.2413,83.2589,88.0608,48.8935,44.8498,52.9666,54.4937,51.3367,55.7507,56.4049,
DXC US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,63.0082,60.3645,68.1618,64.6872,57.8883,59.7088,59.3647,66.5727,
ETFC US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,51.8643,395.4634,480.3255,751.7681,145.0938,222.1122,225.0026,241.3255,169.866,195.8609,219.863,261.5966,289.9677,331.6321,536.9528,461.5438,552.9879,510.6871,493.4098,464.7561,465.1667,479.7029,519.763,506.5086,715.9904,613.4962,635.5186,627.9351,566.8406,615.7106,734.7544,715.0445,549.4664,541.4332,607.162,584.9173,508.6198,406.5014,403.0131,422.7346,590.588,471.8288,508.9983,530.5861,685.8059,571.1749,562.5065,572.3034,558.9662,560.6599,426.2536,322.4998,310.6375,302.2259,269.3505,259.5605,265.6629,237.9135,196.5449,187.948,187.6234,183.7314,176.3978,165.6983,152.5253,151.2738,167.8974,155.3434,156.3149,147.0787,131.1295,132.3853,117.8977,109.9762,104.1127,24.7247,52.8367,49.4858,54.382,41.6403,38.0421,41.7132,51.9826,45.006,49.6754,69.5892,62.7698,56.2075,35.9189,,
EMN US  EQUITY,TOT_DEBT_TO_TOT_EQY,90.5833,81.9728,79.6466,88.1105,90.9381,92.2403,92.9225,102.6144,101.7867,95.8404,97.7752,101.473,97.475,92.0627,85.2637,100.3796,113.3152,112.4865,119.6703,116.9355,111.3197,120.36,111.479,120.8724,146.8323,140.0367,158.9725,162.2614,141.7582,137.6462,164.9095,175.7788,173.5693,227.1255,250.7191,225.8551,209.378,203.2724,174.1554,156.0595,96.4831,90.2821,100.8065,92.6616,85.5292,83.5436,78.4623,75.772,72.765,80.0603,77.1854,85.9177,71.5706,78.9011,93.6896,95.2068,92.127,87.5988,106.0145,102.4219,96.0644,88.7293,98.5864,88.2223,83.9539,67.8693,84.061,78.7654,180.6406,165.6146,157.959,150.0314,138.7192,120.7141,109.7806,121.7174,120.5607,114.6771,210.2786,217.0358,190.4551,184.0243,174.285,165.1809,152.7959,146.3242,143.0122,145.6103,140.6544,131.2806,119.2701,122.2954,115.8469,110.4254,104.8656,
ETN US  EQUITY,TOT_DEBT_TO_TOT_EQY,65.7158,62.0617,57.4177,54.3988,56.2738,54.2468,50.5556,52.5571,47.7133,63.4004,66.4413,84.1684,80.4816,79.1833,74.0885,78.5927,168.7529,128.449,109.9466,113.819,105.3107,98.1198,124.6473,122.7853,107.7705,102.5265,98.5859,93.3785,88.2604,78.0038,90.7037,87.3529,70.0641,65.9871,62.6564,64.4758,59.8932,57.5964,49.1681,59.5238,63.4279,57.9702,65.2197,65.11,57.0016,56.381,62.981,76.9051,73.6901,65.3595,66.0673,75.7273,62.8077,62.5018,67.6112,68.5607,60.4095,53.9889,50.8507,51.205,52.587,48.3377,46.7108,44.1079,46.012,48.7348,50.3604,47.1461,54.951,49.8059,71.3928,66.5746,63.2428,60.1415,56.6269,54.4387,53.0043,54.0703,57.0364,61.1897,55.3756,56.2642,55.2426,55.5484,54.7644,54.5902,55.1874,54.0364,55.1815,52.729,44.8294,45.5292,45.9492,43.1533,46.5927,
EBAY US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.5001,22.2881,0,2.246,2.2177,3.5992,3.052,3.2266,3.2382,3.1336,3.8243,2.0806,2.0736,1.9169,1.5933,1.4353,0.5107,0.4671,0.4149,0.3649,2.963,2.5795,2.3381,2.1432,2.0463,1.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5985,3.3553,1.5685,0,0,0,0,11.7253,11.2546,15.7046,15.7373,11.6546,11.1444,11.0723,22.7389,21.6583,21.3907,20.9367,19.9016,17.4356,21.0516,28.0496,38.3443,38.3151,39.221,38.4852,114.5872,102.6308,143.0426,140.3068,132.4388,85.0176,77.3264,99.9303,88.6112,124.4254,121.485,128.7993,132.8763,146.8078,
ECL US  EQUITY,TOT_DEBT_TO_TOT_EQY,42.8516,36.6563,35.2669,48.0934,47.4687,38.3036,33.9047,34.92,33.6177,37.5656,55.8759,56.0491,58.0438,45.2378,42.7248,47.3507,46.4587,38.499,36.8856,39.4998,46.7561,53.1429,49.0047,47.3492,46.6347,44.037,84.7017,78.7511,71.9979,63.8352,63.6364,61.233,55.8539,52.7127,52.0789,58.7734,51.0755,47.2409,44.9004,55.0358,49.4835,43.0904,45.252,42.2897,47.5535,41.5716,63.4458,49.438,54.0416,49.089,51.8365,63.5573,56.9473,46.4962,72.423,76.5279,59.8532,49.2893,48.134,55.6061,51.7673,50.3557,39.6437,53.7364,47.2507,41.9685,133.0094,107.8,110.9133,99.8589,106.198,100.0273,111.4191,105.9101,93.1857,99.0499,95.559,87.5166,88.7038,103.8956,106.2505,98.8338,92.6236,102.8157,102.6583,95.978,95.9274,109.6315,109.8903,103.5387,95.674,96.6831,95.912,88.9916,87.4789,
EIX US  EQUITY,TOT_DEBT_TO_TOT_EQY,101.186,93.674,103.1952,103.5811,103.8452,104.2714,108.3309,107.6271,135.7194,138.7367,163.8568,168.1268,171.4378,168.4837,168.0177,203.2417,210.7501,211.5126,319.1189,259.1897,275.4413,258.4057,712.1764,1139.5522,610.1594,699.4955,337.8384,418.7158,340.2587,313.8735,302.6747,226.8896,286.0169,257.0594,233.0569,230.3703,260.6497,199.9674,168.7721,164.1654,141.9382,134.2556,128.8147,120.8677,124.1961,109.4096,109.3761,106.2228,106.2324,99.303,100.953,104.2395,109.3415,121.8426,125.9781,120.6629,110.583,105.7247,101.0631,103.3233,105.0023,106.1666,109.0482,110.2485,113.9491,113.0749,83.5558,125.2262,121.8083,122.3128,84.0497,88.8584,94.3734,97.5441,90.9674,91.9597,97.3877,95.5165,92.6163,95.9698,96.5094,91.0131,89.2489,87.2827,89.7658,86.005,87.8171,90.7994,86.4772,89.7832,104.5445,100.1944,104.6665,103.6532,121.9649,
EW US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,77.4524,129.1971,117.5306,97.2727,89.3103,93.3846,82.2346,67.7785,60.1069,62.0309,61.007,45.5135,50.9945,54.9732,50.648,40.2771,58.6636,53.3606,44.9191,42.5251,42.5552,40.7435,38.1523,45.8116,39.9171,38.7043,34.7575,31.4785,28.5987,25.709,25.6373,25.3533,27.3791,15.7918,23.1904,19.9704,13.0393,11.3548,9.3819,7.7986,11.2288,15.8794,8.1557,3.1952,11.0105,12.6191,12.9189,11.2415,12.9037,12.9026,11.417,12.7966,12.1043,14.3879,37.0182,38.4033,54.102,31.2288,29.1866,27.2931,27.2235,26.23,24.9814,23.8464,26.1906,24.3809,22.3122,31.3975,30.9148,34.5897,32.6957,35.0585,32.4922,37.7062,35.5071,18.9084,
EA US  EQUITY,TOT_DEBT_TO_TOT_EQY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8268,23.5762,21.9284,21.3166,25.4875,28.2942,24.6581,22.6324,24.9344,28.6926,23.9472,21.5997,22.1348,23.5579,19.6283,18.9748,13.8271,11.0301,33.8434,30.2745,27.439,27.8952,24.3842,22.0909,22.5843,24.278,21.5887,18.8783,18.6759,18.6003,
EMR US  EQUITY,TOT_DEBT_TO_TOT_EQY,41.5723,32.7605,37.7897,44.6247,42.007,32.4952,35.9333,38.6278,37.6798,37.1871,42.8384,44.0228,45.1282,40.1825,54.4634,52.0615,57.3186,50.4932,53.4364,75.0875,79.9966,70.6971,70.8526,70.7594,68.5924,75.6843,77.8443,77.8443,90.0385,77.8443,75.2004,73.6868,70.7727,62.732,63.9977,59.7811,56.5193,54.8343,53.4994,57.4268,60.3594,55.3784,47.0133,44.5954,49.8004,49.3745,55.3497,56.602,52.5911,43.0461,53.3355,52.1835,51.5686,48.5754,62.7946,65.9766,61.2125,52.55,64.8691,64.9639,75.6519,50.9043,49.908,47.4225,47.4134,49.2939,54.3792,54.8663,54.8429,50.6895,51.3656,51.9393,54.0238,52.6404,53.2206,61.7292,60.149,59.2505,70.8769,73.9295,84.8846,84.1658,99.3998,94.2012,91.5399,87.2407,52.4761,50.4903,64.3231,53.0901,65.1884,60.7942,70.7801,52.9477,72.0275,
ETR US  EQUITY,TOT_DEBT_TO_TOT_EQY,108.6061,105.1243,105.5225,127.6581,120.1999,112.3985,110.3966,141.4946,138.4387,136.3414,130.5721,135.8109,127.0758,124.4012,94.5737,94.8779,91.7859,89.2058,92.6393,100.0766,110.7112,102.3503,117.3774,119.3719,113.3961,113.7726,108.1393,110.9394,111.5055,108.0145,108.0169,98.2416,104.0682,94.097,90.5333,89.7983,90.0305,87.9536,90.1276,98.5621,102.3242,108.047,113.3465,108.9912,109.9131,101.6885,109.5248,120.6488,134.1464,134.3153,136.0804,141.427,154.1505,152.7005,148.343,134.5845,126.7999,131.0426,134.6202,132.5038,130.5207,135.4432,134.1674,135.8565,138.7469,134.2394,134.0308,137.2373,134.6147,136.5362,142.159,141.897,143.872,140.6066,137.6407,135.1787,132.0654,130.7943,136.0497,134.5416,132.4462,150.98,144.6478,155.9231,147.252,146.3076,184.3643,188.9817,189.9361,182.4297,203.6196,216.3266,217.5292,214.6786,200.0577,
EVHC US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,68.1402,12.1542,10.9892,21.3306,17.0116,16.2757,26.9265,26.9265,40.7002,46.4608,61.7195,71.1347,86.0102,6.711,6.3432,7.3997,3.3935,5.729,6.4494,12.3018,12.6811,19.5647,21.2513,20.3983,18.3578,19.7104,27.7449,29.9157,30.0811,31.0043,30.177,31.6658,38.8142,33.8512,35.1372,32.195,36.7552,32.1578,34.1173,47.039,41.964,40.2758,37.0174,51.7819,51.5355,46.5712,41.5586,47.7759,46.2893,79.5543,41.6818,40.0028,38.0503,38.7148,49.0493,49.9142,47.5424,43.9192,40.7845,54.2682,52.5048,50.5542,49.0084,46.3565,44.2238,42.4216,100.6533,98.6278,96.5067,93.503,108.2839,92.3825,79.3038,85.6429,94.5071,81.4805,81.7936,87.6381,87.3081,90.698,63.5147,91.1525,,,
EOG US  EQUITY,TOT_DEBT_TO_TOT_EQY,19.0747,22.7614,24.8397,27.0865,23.7652,24.3078,36.8424,41.4503,50.4864,53.208,57.8647,61.5052,65.4591,89.8875,89.2584,91.1112,87.011,122.4354,87.6679,82.9812,81.6357,75.7149,62.2047,42.0859,38.6366,41.4931,52.1079,60.0365,61.4505,65.4846,68.4726,57.2812,51.0051,48.1241,49.8732,46.8925,43.8196,38.995,36.5863,35.5081,32.8614,27.0748,23.5922,19.6642,17.3358,15.1531,13.0979,14.0282,14.0458,19.3664,16.9526,16.48,15.4454,21.2669,21.0439,23.0935,30.2067,29.3872,27.9755,27.5162,36.8578,37.2464,51.0509,44.321,43.2738,41.8426,39.6266,38.5667,37.5278,45.712,47.5144,45.888,43.8857,42.4792,38.3516,36.8578,35.3695,33.3513,33.3657,39.4967,36.7268,48.4049,51.4214,56.3106,57.9418,59.2129,49.9683,50.1613,50.2586,45.8762,39.2247,38.2097,36.8706,34.7106,31.415,
EQT US  EQUITY,TOT_DEBT_TO_TOT_EQY,87.4451,93.3012,102.4659,74.3561,75.8864,83.9095,84.4707,85.2455,94.1115,92.8315,85.4877,85.4877,85.4877,85.4877,56.5369,65.2432,62.7887,53.5015,65.8804,142.5875,134.5077,129.0629,73.3627,61.1952,53.4501,56.2514,58.0127,61.1031,55.9449,56.8927,65.6573,80.3713,97.2888,102.5807,93.4371,80.8532,86.6493,104.8402,105.4033,136.2051,115.0505,451.9103,319.2768,135.3544,123.234,94.1162,95.0563,97.04,90.7392,104.1662,112.3335,123.7342,92.5285,70.972,76.7486,73.6559,90.6171,92.3992,90.8495,69.6513,64.82,63.7198,65.0551,61.8155,62.2071,58.2916,76.4349,73.8518,75.0597,70.8602,64.9602,63.8051,62.4121,52.8344,51.4278,52.0088,46.893,48.4881,46.4353,45.9995,43.0359,42.9319,38.5193,33.0538,30.1986,31.1373,36.0716,35.3449,35.1068,36.0597,32.5683,44.218,51.0873,52.4628,50.1667,
EFX US  EQUITY,TOT_DEBT_TO_TOT_EQY,71.0005,90.0865,91.406,79.0992,88.4301,115.5389,85.776,89.4994,83.7811,81.9887,100.8266,133.0382,156.8588,225.6044,250.1932,443.2989,437.2776,496.1358,470.0633,395.4991,465.4014,397.2321,273.097,267.5232,224.6941,293.9155,310.308,272.7207,283.7275,338.5023,418.3258,367.5167,281.0313,250.5336,221.6689,207.5453,170.6795,147.5829,124.9427,126.6396,106.5273,87.0861,67.7923,65.4537,59.3032,55.397,60.1241,49.1483,69.8124,102.294,99.1495,96.1261,90.4521,90.9919,92.9061,89.4285,77.5798,68.3786,72.6997,69.0115,63.5476,58.2851,58.5109,57.3794,54.4491,58.0405,58.8351,53.8365,53.0007,51.4178,88.3371,79.3495,71.0189,65.843,61.5976,68.2112,63.7146,65.5673,68.2941,69.5666,67.1123,58.774,50.5318,121.1781,114.0435,101.9947,98.1957,90.4139,91.916,85.4945,83.4918,78.7587,80.2634,81.2124,83.5155,
EQIX US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,204.157,104.8184,48.7884,52.4744,96.1968,116.1921,154.7893,150.5653,137.0038,133.6201,167.7579,54.5388,59.0165,61.0493,65.8463,30.8038,38.4481,40.1872,40.9736,57.4624,44.8515,44.3922,43.772,94.3819,78.3972,76.0579,85.6238,82.6171,120.7164,125.7856,129.9423,135.8178,137.8404,135.6628,142.5709,131.3124,127.6312,132.9191,131.8943,125.5806,177.8367,117.6661,114.9723,108.9374,106.8956,105.8414,146.3283,153.4365,144.7464,134.9898,130.9274,124.4393,185.4644,163.6578,158.4373,161.0031,161.8543,135.2538,153.3543,204.5677,215.8758,213.8405,311.4501,237.5265,149.0275,148.7892,149.7782,154.8291,140.8652,142.3912,153.2451,147.1639,155.5038,164.4879,158.5797,156.9755,
